CustID,Gender,State,Age,Married,KidsUnder12,GI,AI,MI,KI,Gender 2,Age 2,Married 2,KidsUnder12 2,GI2,Gender 3
6555,F,TN,50,No,No,0,0,0,1,F,50,0,,0,F
6556,M,CA,38,Yes,No,0,1,0,0,M,,1,0,0,M
6557,F,VT,26,No,No,0,1,0,0,F,,0,0,0,F
6558,M,WV,48,Yes,No,0,0,0,0,M,48,1,0,0,M
6559,M,TX,62,Yes,No,0,0,0,0,M,62,1,0,0,M
6560,M,NV,21,No,Yes,0,0,0,0,M,21,0,1,0,M
6561,F,NC,38,Yes,Yes,0,0,0,0,F,38,1,1,0,F
6562,M,CA,84,No,No,0,0,0,0,M,84,0,0,0,M
6563,F,FL,35,No,No,0,0,0,0,F,35,0,0,0,F
6564,M,IN,43,Yes,Yes,0,0,0,0,M,43,1,1,0,M
6565,F,CA,26,No,No,0,0,0,0,F,26,0,0,0,F
6566,M,VA,26,No,No,0,0,0,0,M,26,0,0,1,m
6567,F,NC,42,Yes,Yes,0,0,0,0,F,42,1,1,0,F
6568,M,NY,46,No,No,0,0,0,0,M,46,0,0,1,m
6569,F,AZ,79,Yes,No,0,0,0,0,F,79,1,0,0,F
6570,F,TX,54,Yes,Yes,0,1,0,0,F,,1,1,0,F
6571,M,VA,43,Yes,Yes,0,0,0,0,M,43,1,1,1,m
6572,F,AL,46,Yes,No,0,0,0,0,F,46,1,0,0,F
6573,M,NV,31,No,No,0,0,0,0,M,31,0,0,0,M
6574,M,GA,41,Yes,Yes,0,0,0,0,M,41,1,1,0,M
6575,M,SC,22,No,No,0,0,0,0,M,22,0,0,0,M
6576,F,NC,49,Yes,Yes,0,0,0,0,F,49,1,1,0,F
6577,F,IN,27,Yes,Yes,0,0,1,0,F,27,,1,0,F
6578,F,KY,22,Yes,Yes,0,0,1,0,F,22,,1,1,f
6579,F,NC,65,Yes,No,0,1,0,0,F,,1,0,0,F
6580,F,FL,68,No,No,0,0,0,0,F,68,0,0,0,F
6581,F,NC,58,Yes,No,0,0,0,0,F,58,1,0,0,F
6582,F,NC,28,No,No,0,0,1,0,F,28,,0,0,F
6583,M,TX,24,No,No,1,0,0,1,,24,0,,0,
6584,M,SC,27,No,No,0,0,0,0,M,27,0,0,0,M
6585,F,NC,68,Yes,No,0,0,1,0,F,68,,0,1,f
6586,M,MD,53,Yes,Yes,0,0,0,0,M,53,1,1,0,M
6587,M,NV,50,Yes,Yes,0,0,0,0,M,50,1,1,0,M
6588,F,TX,63,Yes,No,0,0,0,0,F,63,1,0,0,F
6589,M,IN,69,No,No,0,0,0,0,M,69,0,0,0,M
6590,F,MA,28,Yes,Yes,0,0,0,0,F,28,1,1,0,F
6591,M,AL,42,Yes,Yes,0,0,0,0,M,42,1,1,0,M
6592,F,NC,34,Yes,Yes,0,0,0,1,F,34,1,,0,F
6593,M,TX,23,No,No,0,0,0,0,M,23,0,0,0,M
6594,M,PA,72,No,No,0,0,1,0,M,72,,0,0,M
6595,M,NV,47,Yes,Yes,0,0,0,0,M,47,1,1,0,M
6596,F,TX,47,Yes,Yes,0,0,1,0,F,47,,1,0,F
6597,F,NC,24,Yes,No,0,0,0,0,F,24,1,0,0,F
6598,M,CA,75,Yes,No,0,0,0,0,M,75,1,0,0,M
6599,M,IL,22,No,Yes,0,0,0,0,M,22,0,1,0,M
6600,M,VA,68,Yes,No,0,0,0,0,M,68,1,0,0,M
6601,F,TX,44,Yes,Yes,0,0,0,1,F,44,1,,0,F
6602,F,VA,26,No,No,0,0,0,0,F,26,0,0,0,F
6603,M,MD,26,No,No,0,0,0,0,M,26,0,0,0,M
6604,F,CA,23,Yes,Yes,0,0,0,0,F,23,1,1,0,F
6605,F,CA,27,No,No,0,0,0,0,F,27,0,0,0,F
6606,M,AL,64,Yes,No,0,0,0,0,M,64,1,0,0,M
6607,M,NV,83,No,No,0,0,0,0,M,83,0,0,0,M
6608,M,MD,39,No,No,0,0,0,0,M,39,0,0,0,M
6609,M,NY,18,No,No,0,0,1,0,M,18,,0,1,m
6610,M,VA,19,Yes,Yes,1,0,0,0,,19,1,1,0,
6611,M,SC,51,Yes,No,0,0,1,0,M,51,,0,0,M
6612,M,VA,29,Yes,Yes,0,0,0,0,M,29,1,1,1,m
6613,M,SC,31,No,No,0,0,0,0,M,31,0,0,0,M
6614,F,AR,39,Yes,Yes,0,0,0,0,F,39,1,1,0,F
6615,M,CA,65,No,No,0,0,0,0,M,65,0,0,0,M
6616,M,MS,42,Yes,Yes,1,0,0,0,,42,1,1,0,
6617,M,LA,80,Yes,No,0,1,0,0,M,,1,0,0,M
6618,F,MI,65,No,No,0,0,0,0,F,65,0,0,0,F
6619,F,OH,21,Yes,Yes,0,0,0,0,F,21,1,1,0,F
6620,F,NC,76,No,No,0,0,0,0,F,76,0,0,0,F
6621,F,TX,25,Yes,No,0,0,0,0,F,25,1,0,0,F
6622,F,MS,60,Yes,No,0,0,0,0,F,60,1,0,0,F
6623,F,CA,68,No,No,0,0,0,0,F,68,0,0,0,F
6624,F,CA,18,No,No,0,0,0,0,F,18,0,0,0,F
6625,F,NV,46,Yes,Yes,0,0,0,0,F,46,1,1,0,F
6626,F,CA,64,Yes,No,0,0,0,0,F,64,1,0,0,F
6627,F,TN,45,Yes,Yes,0,0,0,0,F,45,1,1,0,F
6628,M,CA,42,Yes,No,0,1,0,0,M,,1,0,0,M
6629,M,PA,59,Yes,No,0,0,0,0,M,59,1,0,0,M
6630,M,AR,35,Yes,Yes,0,0,0,0,M,35,1,1,0,M
6631,M,CA,62,Yes,No,0,0,0,0,M,62,1,0,0,M
6632,F,NC,68,Yes,No,0,0,0,1,F,68,1,,0,F
6633,M,NJ,40,Yes,Yes,0,0,1,0,M,40,,1,0,M
6634,M,KY,42,Yes,Yes,0,0,0,0,M,42,1,1,0,M
6635,F,VA,43,Yes,Yes,0,0,0,1,F,43,1,,0,F
6636,M,PA,59,Yes,No,0,0,0,0,M,59,1,0,0,M
6637,M,FL,89,No,No,0,1,0,0,M,,0,0,0,M
6638,F,FL,49,Yes,Yes,0,0,0,0,F,49,1,1,0,F
6639,M,NC,18,Yes,No,0,0,0,0,M,18,1,0,1,m
6640,F,MD,84,No,No,0,0,0,0,F,84,0,0,1,f
6641,M,MD,44,Yes,Yes,0,0,0,1,M,44,1,,0,M
6642,M,CA,22,Yes,Yes,0,0,0,1,M,22,1,,0,M
6643,F,NC,40,Yes,Yes,0,0,0,0,F,40,1,1,0,F
6644,M,TX,49,Yes,Yes,0,0,1,0,M,49,,1,0,M
6645,F,NC,51,Yes,Yes,0,0,0,0,F,51,1,1,0,F
6646,M,VA,18,No,No,0,0,0,0,M,18,0,0,0,M
6647,M,NC,30,No,No,0,1,0,0,M,,0,0,0,M
6648,F,TN,43,Yes,Yes,0,0,0,0,F,43,1,1,1,f
6649,F,TN,30,Yes,No,0,1,0,0,F,,1,0,0,F
6650,F,FL,39,Yes,Yes,0,0,0,1,F,39,1,,0,F
6651,F,NV,48,Yes,Yes,0,0,0,0,F,48,1,1,1,f
6652,F,CA,73,No,No,0,0,0,0,F,73,0,0,1,f
6653,M,KY,26,Yes,Yes,0,0,0,0,M,26,1,1,0,M
6654,F,NV,49,Yes,No,0,0,0,1,F,49,1,,1,f
6655,F,MA,29,Yes,Yes,0,0,1,0,F,29,,1,0,F
6656,M,SC,55,Yes,No,0,0,0,0,M,55,1,0,0,M
6657,F,SC,54,Yes,Yes,0,0,1,0,F,54,,1,0,F
6658,F,AR,53,Yes,No,0,0,0,0,F,53,1,0,0,F
6659,F,DC,47,Yes,No,1,0,0,0,,47,1,0,0,
6660,F,NC,64,Yes,No,0,0,0,0,F,64,1,0,1,f
6661,M,CA,66,Yes,No,0,0,0,0,M,66,1,0,0,M
6662,M,TN,28,No,No,0,0,0,0,M,28,0,0,0,M
6663,F,MI,65,Yes,No,0,0,0,0,F,65,1,0,0,F
6664,F,SC,62,No,No,0,0,0,0,F,62,0,0,0,F
6665,F,TN,40,Yes,Yes,0,0,0,0,F,40,1,1,0,F
6666,F,AZ,46,Yes,No,0,0,0,0,F,46,1,0,0,F
6667,M,AR,34,Yes,Yes,0,0,0,0,M,34,1,1,0,M
6668,M,VA,46,Yes,No,0,1,0,0,M,,1,0,0,M
6669,M,NC,62,No,No,0,0,0,0,M,62,0,0,0,M
6670,M,TN,32,No,No,0,0,0,1,M,32,0,,0,M
6671,M,SC,54,No,No,0,0,0,0,M,54,0,0,0,M
6672,M,NC,69,No,No,0,0,0,0,M,69,0,0,0,M
6673,M,OR,77,No,No,0,0,0,0,M,77,0,0,0,M
6674,M,MS,54,No,No,0,1,0,0,M,,0,0,0,M
6675,F,NY,32,Yes,Yes,0,0,0,0,F,32,1,1,0,F
6676,F,CA,79,No,No,0,0,0,0,F,79,0,0,0,F
6677,M,TX,25,Yes,No,0,0,0,0,M,25,1,0,0,M
6678,M,SC,27,No,No,0,0,0,0,M,27,0,0,0,M
6679,F,NC,55,Yes,No,0,0,0,0,F,55,1,0,0,F
6680,M,CA,20,No,No,0,0,0,0,M,20,0,0,0,M
6681,F,TX,36,Yes,Yes,0,0,0,0,F,36,1,1,0,F
6682,F,NY,69,No,No,0,0,0,0,F,69,0,0,0,F
6683,F,NY,28,Yes,Yes,0,0,0,0,F,28,1,1,0,F
6684,F,CA,53,Yes,Yes,0,0,0,1,F,53,1,,0,F
6685,M,NC,60,Yes,No,0,0,0,0,M,60,1,0,0,M
6686,M,SC,44,No,No,0,0,0,0,M,44,0,0,0,M
6687,M,DC,57,Yes,No,0,0,0,0,M,57,1,0,0,M
6688,M,TN,70,No,No,0,0,0,0,M,70,0,0,0,M
6689,M,NV,26,No,No,0,0,0,0,M,26,0,0,0,M
6690,M,TX,27,No,No,0,0,0,0,M,27,0,0,1,m
6691,M,NV,43,Yes,Yes,0,0,0,0,M,43,1,1,0,M
6692,F,NC,25,Yes,Yes,0,0,0,0,F,25,1,1,0,F
6693,F,MS,33,No,No,0,0,0,0,F,33,0,0,0,F
6694,M,TX,62,No,No,0,0,1,0,M,62,,0,0,M
6695,F,SC,25,Yes,Yes,0,0,0,0,F,25,1,1,0,F
6696,M,TX,50,Yes,Yes,0,0,0,0,M,50,1,1,0,M
6697,F,TX,77,Yes,No,0,0,0,0,F,77,1,0,0,F
6698,F,VA,67,Yes,No,0,0,0,0,F,67,1,0,1,f
6699,M,TX,28,No,No,0,0,0,0,M,28,0,0,0,M
6700,F,CA,66,Yes,No,0,0,0,0,F,66,1,0,0,F
6701,F,SC,49,Yes,No,0,0,0,0,F,49,1,0,0,F
6702,M,AR,58,No,No,0,0,0,0,M,58,0,0,0,M
6703,M,CA,41,Yes,No,0,0,0,0,M,41,1,0,0,M
6704,F,GA,43,Yes,Yes,0,0,0,0,F,43,1,1,0,F
6705,F,NC,34,No,Yes,1,0,1,0,,34,,1,0,
6706,F,IN,61,Yes,No,0,0,0,0,F,61,1,0,0,F
6707,F,MD,61,Yes,No,0,0,0,0,F,61,1,0,0,F
6708,F,FL,48,No,No,0,0,1,0,F,48,,0,0,F
6709,F,SC,21,Yes,No,0,0,0,0,F,21,1,0,0,F
6710,M,CA,24,No,No,0,0,0,0,M,24,0,0,0,M
6711,M,TN,59,Yes,No,0,0,0,0,M,59,1,0,0,M
6712,F,NC,69,No,No,0,0,0,0,F,69,0,0,0,F
6713,M,NV,54,No,No,0,0,0,0,M,54,0,0,0,M
6714,F,TX,45,Yes,Yes,0,0,0,0,F,45,1,1,1,f
6715,F,NC,51,Yes,Yes,0,0,0,0,F,51,1,1,0,F
6716,M,FL,26,No,No,1,0,0,1,,26,0,,0,
6717,F,NC,83,No,No,0,0,0,0,F,83,0,0,0,F
6718,F,AZ,54,Yes,No,0,0,0,0,F,54,1,0,0,F
6719,F,IN,55,Yes,No,1,0,0,0,,55,1,0,0,
6720,F,NC,65,Yes,No,0,0,0,0,F,65,1,0,0,F
6721,F,VA,56,Yes,No,0,0,0,0,F,56,1,0,0,F
6722,M,NJ,55,Yes,No,0,0,1,0,M,55,,0,0,M
6723,M,FL,43,Yes,No,0,0,0,0,M,43,1,0,0,M
6724,F,NH,59,Yes,No,0,0,1,0,F,59,,0,0,F
6725,M,NY,71,No,No,0,1,0,0,M,,0,0,1,m
6726,F,AL,30,Yes,Yes,0,0,0,0,F,30,1,1,0,F
6727,F,FL,65,No,No,0,0,0,0,F,65,0,0,1,f
6728,F,GA,47,Yes,Yes,0,0,1,0,F,47,,1,1,f
6729,F,CA,40,Yes,Yes,0,0,0,0,F,40,1,1,0,F
6730,F,NY,73,No,No,0,0,0,0,F,73,0,0,0,F
6731,M,SC,41,Yes,No,0,0,0,0,M,41,1,0,0,M
6732,F,NY,57,Yes,No,0,0,0,0,F,57,1,0,0,F
6733,F,SC,40,Yes,Yes,0,0,0,0,F,40,1,1,0,F
6734,M,NC,66,Yes,No,0,0,0,0,M,66,1,0,0,M
6735,M,CA,43,Yes,No,0,0,0,1,M,43,1,,0,M
6736,M,SC,40,Yes,No,0,0,0,0,M,40,1,0,0,M
6737,M,DC,78,No,No,0,0,0,0,M,78,0,0,0,M
6738,F,FL,38,Yes,No,0,0,0,0,F,38,1,0,0,F
6739,F,TN,67,Yes,No,0,0,0,0,F,67,1,0,0,F
6740,M,NC,81,No,No,0,0,0,0,M,81,0,0,0,M
6741,F,FL,68,No,No,0,0,0,0,F,68,0,0,0,F
6742,F,SC,34,Yes,Yes,0,0,0,0,F,34,1,1,0,F
6743,M,SC,64,Yes,No,0,0,1,0,M,64,,0,1,m
6744,M,CT,38,Yes,Yes,0,0,0,1,M,38,1,,0,M
6745,M,AL,34,Yes,No,0,0,0,0,M,34,1,0,0,M
6746,M,VA,52,Yes,No,0,0,0,0,M,52,1,0,0,M
6747,M,TX,33,Yes,Yes,0,0,0,0,M,33,1,1,1,m
6748,F,TX,52,No,No,0,0,0,0,F,52,0,0,0,F
6749,F,PA,56,Yes,No,0,0,0,0,F,56,1,0,1,f
6750,M,TX,41,Yes,Yes,0,0,0,0,M,41,1,1,0,M
6751,F,NV,49,Yes,Yes,0,1,0,0,F,,1,1,0,F
6752,M,CA,49,Yes,No,0,0,0,0,M,49,1,0,0,M
6753,M,GA,79,No,No,0,0,0,0,M,79,0,0,0,M
6754,F,TX,47,Yes,No,0,0,0,0,F,47,1,0,0,F
6755,F,NC,65,Yes,No,0,0,0,1,F,65,1,,0,F
6756,M,MD,45,Yes,Yes,0,0,0,0,M,45,1,1,0,M
6757,M,WV,39,No,No,0,0,0,0,M,39,0,0,0,M
6758,M,NC,27,Yes,Yes,0,1,0,0,M,,1,1,0,M
6759,F,NJ,55,Yes,No,0,0,0,0,F,55,1,0,0,F
6760,M,NC,58,Yes,No,0,0,0,0,M,58,1,0,1,m
6761,M,NC,51,Yes,Yes,0,0,0,0,M,51,1,1,0,M
6762,F,OH,52,Yes,No,0,0,0,0,F,52,1,0,0,F
6763,M,GA,61,Yes,No,0,0,0,0,M,61,1,0,0,M
6764,F,TX,78,No,No,0,0,0,1,F,78,0,,0,F
6765,M,NC,62,Yes,No,0,0,1,0,M,62,,0,0,M
6766,F,GA,33,Yes,Yes,0,0,0,0,F,33,1,1,0,F
6767,M,FL,33,No,No,0,0,0,0,M,33,0,0,1,m
6768,M,NJ,32,Yes,Yes,0,0,0,0,M,32,1,1,0,M
6769,M,CA,55,Yes,No,0,0,0,0,M,55,1,0,0,M
6770,F,VA,33,Yes,Yes,0,0,0,0,F,33,1,1,1,f
6771,M,TX,63,Yes,No,1,0,0,0,,63,1,0,1,
6772,F,FL,28,Yes,Yes,0,0,0,0,F,28,1,1,0,F
6773,M,TX,45,Yes,Yes,0,0,0,0,M,45,1,1,0,M
6774,M,NH,74,No,No,1,0,0,0,,74,0,0,0,
6775,F,FL,20,No,No,1,0,0,0,,20,0,0,0,
6776,M,MD,76,No,No,0,0,0,0,M,76,0,0,0,M
6777,M,NC,26,Yes,Yes,0,0,0,0,M,26,1,1,0,M
6778,F,NV,53,Yes,No,0,0,0,0,F,53,1,0,1,f
6779,M,SC,50,Yes,No,0,0,0,0,M,50,1,0,0,M
6780,F,CA,38,Yes,Yes,0,1,0,0,F,,1,1,0,F
6781,F,VA,49,Yes,Yes,0,0,0,0,F,49,1,1,0,F
6782,F,NC,66,Yes,No,0,0,0,0,F,66,1,0,0,F
6783,M,VA,48,Yes,Yes,0,0,0,0,M,48,1,1,0,M
6784,M,LA,33,Yes,No,0,1,0,1,M,,1,,0,M
6785,F,NV,69,No,No,0,0,0,1,F,69,0,,0,F
6786,F,NY,43,No,No,0,0,0,0,F,43,0,0,0,F
6787,F,WV,24,Yes,No,0,0,0,0,F,24,1,0,0,F
6788,F,KY,26,No,No,0,0,0,0,F,26,0,0,0,F
6789,F,NC,33,Yes,Yes,0,0,0,0,F,33,1,1,0,F
6790,M,TX,22,No,No,1,0,0,0,,22,0,0,0,
6791,M,TX,32,Yes,Yes,0,0,0,0,M,32,1,1,0,M
6792,M,VA,21,Yes,No,0,0,0,0,M,21,1,0,0,M
6793,M,SC,31,No,No,0,0,0,0,M,31,0,0,0,M
6794,M,TX,36,Yes,Yes,0,0,0,0,M,36,1,1,0,M
6795,F,TX,59,Yes,No,0,0,0,0,F,59,1,0,0,F
6796,M,NC,42,Yes,Yes,0,0,1,1,M,42,,,0,M
6797,M,CA,45,No,No,0,0,0,0,M,45,0,0,0,M
6798,F,TX,37,Yes,Yes,1,0,0,0,,37,1,1,1,
6799,M,FL,66,Yes,No,0,0,0,0,M,66,1,0,0,M
6800,F,FL,37,Yes,No,0,0,0,0,F,37,1,0,0,F
6801,F,NC,47,No,No,0,0,0,0,F,47,0,0,0,F
6802,F,NV,72,No,No,0,0,0,0,F,72,0,0,0,F
6803,M,NY,52,No,No,0,0,1,0,M,52,,0,0,M
6804,F,GA,52,Yes,Yes,0,0,1,1,F,52,,,0,F
6805,F,FL,54,Yes,Yes,0,0,0,1,F,54,1,,0,F
6806,M,CA,74,No,No,0,1,0,0,M,,0,0,0,M
6807,F,MS,58,Yes,No,0,0,0,0,F,58,1,0,0,F
6808,F,CA,67,Yes,No,0,0,0,0,F,67,1,0,0,F
6809,F,CA,53,Yes,Yes,0,0,0,0,F,53,1,1,0,F
6810,M,MA,33,Yes,Yes,0,0,0,0,M,33,1,1,0,M
6811,M,FL,72,No,No,0,0,0,0,M,72,0,0,0,M
6812,M,NC,44,Yes,No,0,0,0,0,M,44,1,0,0,M
6813,M,LA,58,Yes,No,0,0,0,0,M,58,1,0,0,M
6814,M,GA,47,Yes,Yes,0,0,0,1,M,47,1,,0,M
6815,M,KY,34,Yes,Yes,0,0,0,0,M,34,1,1,0,M
6816,F,NC,63,No,No,1,0,0,0,,63,0,0,0,
6817,F,WV,28,Yes,No,0,0,0,0,F,28,1,0,0,F
6818,F,NC,30,Yes,Yes,0,0,0,1,F,30,1,,0,F
6819,F,NC,32,No,No,0,0,0,0,F,32,0,0,0,F
6820,M,FL,63,Yes,No,0,0,0,0,M,63,1,0,1,m
6821,F,SC,61,No,No,0,0,1,0,F,61,,0,0,F
6822,M,IL,74,No,No,1,0,0,0,,74,0,0,0,
6823,F,TX,34,Yes,Yes,0,0,0,0,F,34,1,1,0,F
6824,M,NC,34,Yes,Yes,0,0,0,0,M,34,1,1,0,M
6825,M,TX,43,Yes,Yes,0,0,0,0,M,43,1,1,0,M
6826,M,NC,25,No,No,0,0,0,0,M,25,0,0,0,M
6827,M,CA,38,No,No,0,0,0,0,M,38,0,0,0,M
6828,F,FL,44,Yes,No,0,1,0,0,F,,1,0,0,F
6829,M,NV,47,Yes,Yes,0,0,0,0,M,47,1,1,0,M
6830,M,TX,57,Yes,No,0,0,0,0,M,57,1,0,0,M
6831,M,CA,22,No,No,0,0,0,0,M,22,0,0,0,M
6832,F,MD,80,Yes,No,0,0,0,0,F,80,1,0,0,F
6833,M,VA,40,Yes,No,0,1,0,0,M,,1,0,0,M
6834,M,NV,66,No,No,0,0,0,0,M,66,0,0,0,M
6835,F,FL,52,Yes,No,0,0,0,0,F,52,1,0,0,F
6836,M,MD,36,Yes,No,0,0,0,0,M,36,1,0,0,M
6837,M,GA,47,Yes,Yes,0,0,0,0,M,47,1,1,0,M
6838,F,NC,62,No,No,0,0,0,0,F,62,0,0,0,F
6839,M,CA,39,Yes,Yes,0,0,0,0,M,39,1,1,0,M
6840,M,NC,43,Yes,Yes,0,0,0,0,M,43,1,1,0,M
6841,F,AL,31,No,No,0,0,0,0,F,31,0,0,0,F
6842,F,CA,31,Yes,Yes,0,0,0,0,F,31,1,1,0,F
6843,F,SC,55,Yes,No,0,0,0,0,F,55,1,0,0,F
6844,M,OH,50,No,No,0,0,0,0,M,50,0,0,1,m
6845,M,MS,73,Yes,No,0,0,0,0,M,73,1,0,0,M
6846,F,FL,61,Yes,No,0,0,0,0,F,61,1,0,0,F
6847,M,DC,65,Yes,No,1,0,0,0,,65,1,0,0,
6848,F,MD,36,No,No,0,0,0,0,F,36,0,0,0,F
6849,M,CA,67,No,No,0,0,0,0,M,67,0,0,0,M
6850,F,MD,52,Yes,No,0,0,0,0,F,52,1,0,0,F
6851,M,CA,43,Yes,Yes,0,0,0,0,M,43,1,1,0,M
6852,F,TX,49,No,Yes,0,0,0,0,F,49,0,1,0,F
6853,M,VA,53,Yes,Yes,0,0,0,0,M,53,1,1,0,M
6854,M,SC,32,Yes,No,0,0,0,1,M,32,1,,0,M
6855,M,NV,25,Yes,Yes,0,0,0,0,M,25,1,1,0,M
6856,F,NV,60,Yes,No,0,0,0,0,F,60,1,0,1,f
6857,F,NC,38,Yes,Yes,0,1,0,0,F,,1,1,0,F
6858,F,MD,56,Yes,No,0,0,0,0,F,56,1,0,0,F
6859,F,VT,46,No,Yes,0,0,0,0,F,46,0,1,0,F
6860,M,CT,77,Yes,No,0,1,0,0,M,,1,0,0,M
6861,M,CA,56,No,No,0,0,0,0,M,56,0,0,0,M
6862,M,IL,74,No,No,0,0,0,0,M,74,0,0,0,M
6863,F,FL,36,No,No,0,0,0,0,F,36,0,0,0,F
6864,F,CA,72,Yes,No,0,0,0,0,F,72,1,0,0,F
6865,F,TX,64,Yes,No,0,0,0,0,F,64,1,0,0,F
6866,F,FL,33,No,No,0,0,0,0,F,33,0,0,0,F
6867,M,TX,44,Yes,Yes,0,0,1,0,M,44,,1,0,M
6868,F,GA,58,Yes,No,0,0,0,0,F,58,1,0,0,F
6869,M,AL,30,Yes,Yes,0,1,0,0,M,,1,1,0,M
6870,F,NY,73,No,No,0,0,0,0,F,73,0,0,0,F
6871,M,NC,51,Yes,Yes,0,0,0,0,M,51,1,1,1,m
6872,M,VA,78,No,No,0,0,0,0,M,78,0,0,0,M
6873,F,TX,63,No,No,0,0,0,0,F,63,0,0,0,F
6874,M,TX,58,Yes,No,0,0,0,0,M,58,1,0,0,M
6875,F,FL,28,Yes,Yes,0,0,0,0,F,28,1,1,0,F
6876,M,CA,39,Yes,Yes,0,0,0,0,M,39,1,1,0,M
6877,F,CA,54,No,No,0,0,0,1,F,54,0,,0,F
6878,F,NC,44,Yes,Yes,0,0,0,1,F,44,1,,0,F
6879,F,NV,52,Yes,Yes,0,0,0,1,F,52,1,,1,f
6880,F,WV,22,No,No,0,0,0,0,F,22,0,0,0,F
6881,F,TN,36,Yes,No,0,0,0,0,F,36,1,0,0,F
6882,M,CA,70,No,No,0,0,0,1,M,70,0,,0,M
6883,F,NC,53,Yes,No,0,0,0,0,F,53,1,0,0,F
6884,F,TX,47,Yes,Yes,0,0,0,0,F,47,1,1,0,F
6885,F,IA,75,No,No,0,0,0,0,F,75,0,0,1,f
6886,M,CA,36,No,No,0,0,0,1,M,36,0,,0,M
6887,F,TN,83,No,No,0,0,0,0,F,83,0,0,0,F
6888,M,CA,60,Yes,No,0,0,0,0,M,60,1,0,0,M
6889,M,NV,62,Yes,No,0,0,0,0,M,62,1,0,0,M
6890,M,NC,72,No,No,0,0,0,0,M,72,0,0,0,M
6891,M,NC,53,No,No,0,0,0,1,M,53,0,,0,M
6892,F,MD,64,Yes,No,0,0,1,0,F,64,,0,0,F
6893,M,OH,60,No,No,0,0,0,0,M,60,0,0,1,m
6894,F,NC,61,Yes,No,0,0,1,1,F,61,,,1,f
6895,F,FL,35,Yes,No,0,0,0,0,F,35,1,0,0,F
6896,F,VA,60,No,No,0,0,0,0,F,60,0,0,0,F
6897,M,NC,42,No,No,0,0,0,0,M,42,0,0,0,M
6898,M,CA,44,No,No,0,0,0,0,M,44,0,0,0,M
6899,M,NC,34,Yes,Yes,0,0,0,0,M,34,1,1,0,M
6900,F,GA,49,Yes,No,0,0,1,0,F,49,,0,0,F
6901,M,NC,28,No,No,0,1,0,0,M,,0,0,0,M
6902,M,NJ,72,Yes,No,0,0,0,0,M,72,1,0,1,m
6903,M,TX,30,Yes,Yes,1,0,0,0,,30,1,1,0,
6904,F,NY,26,No,No,0,0,0,0,F,26,0,0,0,F
6905,F,SC,50,Yes,Yes,1,0,0,0,,50,1,1,0,
6906,M,NY,59,Yes,No,0,0,0,0,M,59,1,0,0,M
6907,M,WV,61,Yes,No,0,0,0,0,M,61,1,0,0,M
6908,F,CT,45,No,No,0,0,0,0,F,45,0,0,0,F
6909,F,NV,23,Yes,No,0,1,0,0,F,,1,0,0,F
6910,M,GA,53,Yes,Yes,0,0,1,0,M,53,,1,0,M
6911,M,MI,37,No,No,0,0,0,0,M,37,0,0,0,M
6912,F,CA,47,Yes,Yes,0,0,0,0,F,47,1,1,0,F
6913,M,NC,53,Yes,Yes,0,0,0,0,M,53,1,1,0,M
6914,F,GA,56,Yes,No,0,0,0,0,F,56,1,0,1,f
6915,F,NH,34,Yes,Yes,0,0,0,0,F,34,1,1,0,F
6916,F,TX,41,Yes,No,0,0,0,0,F,41,1,0,0,F
6917,F,NC,62,Yes,No,0,0,0,0,F,62,1,0,0,F
6918,M,NC,60,Yes,No,0,0,0,0,M,60,1,0,0,M
6919,F,TX,46,Yes,No,0,0,0,0,F,46,1,0,0,F
6920,F,TN,35,Yes,Yes,0,0,0,0,F,35,1,1,0,F
6921,M,LA,43,Yes,Yes,0,0,0,0,M,43,1,1,0,M
6922,M,NJ,31,No,No,1,0,0,0,,31,0,0,0,
6923,F,IA,43,Yes,No,0,0,0,0,F,43,1,0,0,F
6924,F,KY,24,No,No,0,1,0,0,F,,0,0,0,F
6925,M,AL,52,Yes,No,1,0,0,0,,52,1,0,0,
6926,F,IN,87,No,No,0,0,0,0,F,87,0,0,0,F
6927,F,KY,33,Yes,No,0,0,0,0,F,33,1,0,0,F
6928,F,MN,41,Yes,Yes,0,0,0,0,F,41,1,1,0,F
6929,F,NV,59,Yes,No,0,0,0,0,F,59,1,0,0,F
6930,F,CA,56,Yes,No,0,0,0,0,F,56,1,0,1,f
6931,F,IN,45,Yes,Yes,0,0,0,0,F,45,1,1,0,F
6932,F,TX,33,Yes,No,0,0,0,0,F,33,1,0,0,F
6933,M,SC,34,No,Yes,0,0,0,0,M,34,0,1,0,M
6934,M,SC,55,Yes,No,0,0,0,0,M,55,1,0,0,M
6935,M,KY,37,Yes,Yes,0,0,0,1,M,37,1,,0,M
6936,F,MD,21,Yes,Yes,0,0,0,1,F,21,1,,0,F
6937,M,NV,28,Yes,Yes,0,0,0,0,M,28,1,1,0,M
6938,M,CA,64,No,No,0,0,0,0,M,64,0,0,0,M
6939,M,PA,43,Yes,Yes,0,0,0,0,M,43,1,1,0,M
6940,F,VA,53,Yes,Yes,0,0,0,0,F,53,1,1,0,F
6941,M,CA,65,No,No,0,1,1,0,M,,,0,0,M
6942,F,FL,32,No,No,0,0,0,0,F,32,0,0,0,F
6943,F,NV,41,Yes,Yes,0,0,0,0,F,41,1,1,0,F
6944,F,MN,79,No,No,0,0,1,0,F,79,,0,1,f
